feature_1,feature_2,label
-1.7466761460887856,1.0038127943987627,1
-1.515284320331206,1.2458366963728287,1
0.6867582978688022,0.2424642567436599,0
-0.822649678507221,-0.2282158948325783,0
-0.7623324966865448,-1.648761325892059,0
-1.189615199423119,-0.24269374767643384,1
0.729631964643911,1.1981711604081908,0
0.12242316392407068,-0.2944565667313185,1
0.612073075398855,-0.6601919272106235,1
-0.10625668992103535,-0.9263796961796872,1
1.5702571455568621,-0.9832686634154211,1
0.7713185544380844,-0.3573046265389697,0
-0.034186772947423706,0.8805480752771124,0
-0.36391253226555587,-0.743876158282708,0
0.7203354239815362,-0.49220562534243156,1
1.7938046811745787,1.5165883175478347,0
-1.5014204115170695,0.556689761590109,0
0.4594048251216928,1.1012007680553302,1
-0.41315574474921263,1.0538691797967212,0
0.013350996549391925,0.9327312433402066,0
0.44031357960397405,0.5949963550701779,1
-1.672697498658354,-0.7005013554854702,1
0.17248247800901148,-0.13103668145822264,1
-1.1066026725115403,-0.8667349986419901,1
0.9628405501832579,0.2938672424720205,1
0.9128584499056376,1.0561158161128286,0
-1.1048350118129697,1.1692959664268259,1
-1.228032723265219,-0.22255047891011118,1
-1.647190703027264,-0.47301963245293704,1
1.4921667796135114,1.938246029685777,0
1.4410654148792081,0.6771163130371749,1
1.486165150185619,0.7582750349566999,1
-1.2450641220515763,-0.10247767394481118,1
-1.0810073986197746,-0.4735461369481486,1
-0.26925174019580156,-1.55392342565164,1
0.6210326310988539,-1.9402989272439015,1
-1.079625391652521,-0.17880983144463,1
-1.3502910986020522,0.012928929124714411,0
-0.26166246493835904,-0.19291115472907863,1
-1.4321016442158658,0.7582469166773144,0
1.6210350971244274,1.6432358680658716,0
1.6110937058287056,-1.8279590673896458,1
-1.3333750104113162,1.4078318289608223,1
-0.28272319731605483,-1.1416204571027813,1
1.314836078561642,-1.6418595384723957,1
-0.6601084394887915,0.33089863935007463,0
-0.3525499851186581,0.14317462696673292,1
-1.4913187115792665,0.8819155107805549,0
-1.1075719821720016,1.6610600113984797,1
-0.47249412151943365,1.2687578013915461,0
0.12160603843806143,-0.5522086607596116,1
-0.6854711592669882,0.9307023709406744,0
-1.0372957981294062,0.5440124729678856,0
1.674190352704244,0.22344248674522976,1
-1.8167131700346812,-0.8813526130818118,0
0.06971657046877129,-1.3179356818397994,1
0.5278379115986687,-0.49977471476376156,1
0.2687884256892626,-1.0645436687137242,1
0.6791996974281698,0.4209429961059797,1
1.4737745884826492,0.781213158420773,1
-0.3782287631754484,-1.4092291037107991,1
-0.028437302272991318,1.3502685584422922,0
-0.11439688975467689,0.5252186003657537,1
-0.15676074153213038,1.5676756278118535,0
0.8249889196803512,0.2749571253599056,0
-1.860741613169178,0.7857471010597797,1
-1.260310533351489,0.09370416090677405,0
0.4556633538786135,1.0055205092489101,1
-0.28625966158855376,1.6630844506121583,0
-0.6056069685259652,0.1520152084626618,1
1.7962067135079278,0.9085804429016743,1
-0.29914779391035823,-1.181869049759411,1
-0.5008701634002903,0.4011887659599192,1
-1.4739157011488875,0.10928531553311371,1
0.15037163668579137,-0.11345389303915296,1
0.7430178713658989,-0.8779757870678386,1
-1.6001964680241698,-1.0064978739196113,0
0.4514324123186488,-0.9504444703066037,0
-1.1735452676806888,-0.8647806825011225,0
1.5117314763689975,0.003239504646343105,1
-1.4274510874187645,-1.1223068711544162,0
-0.4000185702904393,-1.411143120997806,1
-0.36635388889102916,1.16973427984163,1
-1.197628487329831,-0.6890250952738358,1
0.8121631706409876,0.36457108270674654,1
0.012591322786623796,0.5552754891967566,0
1.4099868736818466,0.5018003051326918,1
-1.3115952010124874,-0.8115814110308235,1
-1.3000501494966654,0.41721132317446874,0
0.7144984470100221,0.4842566132574699,0
0.5690292529036814,1.844889112357787,1
-0.6407935014407083,0.7706562583967564,0
0.492663003536515,-1.312400227429288,0
1.2396220351597946,-1.7219699011129683,1
0.9699097300059496,-1.4643603775359761,1
1.3363087224521282,-0.10220482096796223,0
1.446801616595395,0.8461478021743303,0
-0.4230152202668652,0.5558796655939214,1
-1.2631699588945393,-1.2658518690452072,0
1.9216296156120405,0.7818808894073125,1
1.5018709639966799,-0.08511300235913571,0
-0.9498771642750721,1.4057475475330143,1
0.7244040669713963,-0.40139754953375006,1
0.8895438856265012,-0.6086576511824929,1
0.24048684160633577,0.9465849140869148,1
0.9567104683195917,1.553957929533258,1
1.4634351267889778,0.27916324629291034,1
-1.5436136875163076,0.8412821496077062,1
-0.5561176776472706,1.7635645575659018,0
-0.8294759828312714,0.7097296223636024,0
1.1670652942332562,-1.342637645760629,1
0.9835178166427093,0.49181793515631017,1
0.5072610070832644,-1.3618973375214145,0
-1.21037467899077,1.2118455491697229,1
-0.2010464920613003,0.5373825899301531,1
0.42083570820469185,0.7816319809381557,0
0.10520688038584058,-0.02158855047345645,1
-0.3076890268842047,-0.34879581984959573,0
1.2321730024445603,0.5154685367014198,0
-0.9970862677970972,0.27130134420149077,0
1.0308462926451036,-0.8832561747180724,0
-0.9491170029828849,0.8202843689435438,0
0.6216002348819917,0.1359605151899865,1
1.2471484540982132,-0.5368713945200511,0
-1.169183394635605,-1.3784117273365157,0
-0.2486433208276348,-0.2732779730947169,0
-1.7485004336027847,-0.8288625775939674,1
1.6474968718249712,-1.0876257875843562,1
-0.7769193087769621,1.2445541940763418,0
-0.06862724582165225,-0.29274624669120225,0
0.6081193335485642,1.363022702369864,1
-0.3951781308457968,-1.670680069060738,1
1.1748049437374422,-1.378955039423031,0
0.917024773904459,-1.1414040527578784,0
0.9346868960371406,1.625586283822397,0
0.4475787616193034,1.529287191826373,1
-0.3195926857757785,0.7892302576870068,1
0.8102826578982048,1.1244337677999654,1
0.3275919150060359,-0.32571339642719116,1
-0.7907547683858596,-1.053946312913299,1
-1.348251337451543,-0.7454364065821325,1
-0.999344721530457,0.7288042857559219,1
-0.34975498622778584,-0.25123035442597974,0
-0.7296269269311974,-0.4076389465947905,0
1.532529727000808,-1.1521481709068024,1
1.1310232377208393,0.288683547757714,1
-0.6861299800434635,-0.8741401000368006,0
0.8694794189225884,-0.2554161003121107,0
0.15498735344453088,1.2905828427962438,1
0.28138903175482477,-0.2842398633799216,1
-1.180730434776722,1.7191463942513718,1
-1.2857198264396337,-1.1100316284967529,0
-1.2239453995964316,-0.9480646235968753,1
0.6214963704875106,-0.6399364700195078,1
0.5851746960701849,1.489171870333629,1
-0.25096512755169154,-0.3681342955125048,0
-0.3939631461173248,0.773706908843137,0
-1.16834433670203,1.1556212772702021,1
-0.7691224417803603,-0.4670374731821415,1
-1.147910831845338,0.42555295718471325,0
1.3605191156058247,0.2570346323502116,1
-0.8367631191451231,-0.6359667690208874,0
-1.2191395702448482,-0.6991800687669796,1
1.2102624119184577,0.5832283527154281,1
1.2913539333442763,1.4064415900730411,0
0.06604910071350349,-0.48315253283802584,1
1.1298297130104302,0.052711423153447595,0
1.0286099796495851,-0.47866519665090224,1
0.9172649167811405,0.7541489454602173,1
-0.7792166529857726,0.01372074046363083,0
0.611327164090614,1.6632417639872756,1
-0.5824227197486284,0.25687182984121565,1
-0.023788879168369095,1.0626823239189718,1
0.42032147398588987,-0.4035549310733583,1
-1.030736641774918,-1.3750668808380393,0
1.8475172807924398,0.8747178173982308,0
1.0401785134889256,0.5967924436667033,1
1.251883776031755,-0.2842259462749732,0
-0.23253654548688546,0.71955543851561,1
-1.2601554944557967,0.9094536261771043,1
-1.5282050105761233,-0.9522026008617618,0
1.0004398792988876,-1.3544212403027096,1
1.5690083012936495,1.2004924459433985,0
-0.6944138479877615,5.283415340724897e-05,0
0.34854754063895793,-1.5736417739501238,0
0.4338240038708569,0.04527250783804697,1
1.3264800906662406,1.6913559766168553,0
0.7104191768577177,1.5164824426700885,1
0.9082010714990529,-1.3200614410824576,1
-0.3770807740346665,1.3396400526355454,0
0.16804168683578527,1.2441969596616198,1
0.43419491974206514,1.540473277300459,1
0.5881289968246043,-0.1438161662634689,1
-0.04376500535214636,-1.1223207745806418,1
0.32377318628615825,1.3724911397497832,1
-1.7173411077332645,1.1638399019881418,1
-0.3396125817171296,-1.4539635651011091,1
0.7605677360378212,1.1109068396644437,0
1.664159088386335,-0.4906234551900573,0
0.3825856705822344,-1.7666108909994491,0
-0.3949905405286819,-0.41233138476592135,0
1.300656849822259,0.8280561241650105,0
0.7498935301509277,0.8711162902870816,0
-0.013822275572878415,1.390603319764908,1
-1.7348387345216933,0.2988558399955801,0
0.2515777056026019,-0.49919234471828633,0
1.314248017061957,0.9969058434399745,1
1.5048196474779068,-1.0068958373254455,1
-0.4631600440065563,0.5107777393400973,0
-1.2752319306230286,0.811411560216172,1
1.2230717310237333,1.5430384791957117,0
-1.4179757719716748,-1.4448102227211186,0
0.20767793797758982,-0.6201873216124985,1
0.850691485827188,1.529459245200053,1
-1.0733607357038042,1.2450708552023295,1
-0.405980638829124,-1.151974924462397,1
0.30012719646605945,1.2581806158975304,1
1.1932439259262275,0.8359211728693188,0
-1.5282355797538523,-0.20403069194149065,1
-0.41084618346196156,1.6869310274043146,0
-1.37056348855468,1.6633675050916787,1
-1.2439068128439021,0.6343647664359314,0
-0.696375304690731,-0.20598238777172306,0
-0.5444774373392586,1.038036038616948,0
-0.9198116350574315,-0.5896550601647805,1
-0.9841766471261598,-1.3942720927955923,0
1.2396811939176042,-1.3804059661262662,1
0.3910477040753612,0.3005181577258496,0
1.905926660668401,0.11436284686415552,1
-1.6905858748187235,-1.3904434653707594,0
-0.27802922449204526,-0.3117222326693833,0
-0.39365249112411993,-0.4325766329973158,0
-1.0845747065913371,0.09216650186225891,0
0.18257582808335918,0.0994171970590087,0
-0.12658462033985216,0.023111909690850037,0
1.1705648561472937,0.257317104989166,1
0.6079745137326054,-0.9683285369097226,1
0.26276207063835794,-1.0219397051046777,0
0.392557970919611,1.0056047929104859,1
-0.042042055054173195,1.0595321608324686,1
-0.44072795174834084,1.4918834437101278,0
0.5625247202363481,0.37842864492446,0
0.9703155005018876,-1.6037322506986174,1
0.12971086366554418,0.6482947997698292,1
-1.299707166170646,0.6573337323468785,0
-1.3611361544222933,0.6157141286827574,0
1.4976454332455027,-1.2853906547694245,1
-0.9945405090622191,0.16092383251042072,0
-0.5954744233584807,-1.1905473843914,1
0.6906613015958654,-1.1858252853048563,0
-0.18194710497192695,-1.0828152700757638,1
-1.9052940235393845,1.1646639983636344,1
0.6742405106170164,-0.3499752638041171,1
-1.1084832545813545,1.0897785177254378,0
1.0338222694414874,0.5452600093759672,1
-0.47967357311106806,1.0491082337474829,0
-1.3546771619088638,-0.044442961222809316,1
-0.4513497161849338,-1.282819314554082,1
1.1238434949638132,-0.6396825418873989,0
0.8617685056891864,-1.2304490629184035,0
0.6132976979499586,0.12675057704297435,0
1.1473387106466626,1.1776247841141796,0
-1.721132633089576,-1.7703594634320485,0
-1.60578659291865,0.3318870724391583,0
1.6155514183439947,1.5716694552793258,0
-1.1103703820752004,-0.8506652307230299,0
-0.5557591630383397,0.2312726388841764,0
-0.9729855877503686,0.8209070201038259,1
0.017441199173016998,0.42892012577528654,1
-0.9721527147232518,-1.108196823186254,0
1.0086400708502323,-0.7036333942676095,0
-0.6853123397902263,0.24321842066130805,1
1.4894159533861686,-1.0292240859208135,1
0.027648554174394876,-1.3227342649359761,1
0.6807815640007153,0.48566076023543314,0
-1.1839916494757632,0.3801585955916179,0
-0.1503370274074198,0.036415777308136645,1
-1.4593019228641146,0.4415742117749887,0
-0.0547608452468389,-0.5817797897925325,0
0.9898149995493465,-0.34774454802820964,0
-1.389913231531066,0.022231274082817415,0
-1.555177248468931,-0.3584078871310695,1
-0.12414487545892486,-0.1533624976378076,0
0.3503023432652106,-0.10427300422606181,1
1.3828176603238884,0.2220754654982014,0
-0.9211671332089351,-0.7238000586898686,0
-0.5452444156391277,1.0817644577991792,0
0.7408463596453461,-1.6062560786286362,1
1.4719253954188056,0.13710354789464843,1
1.307859124207103,-1.683638313136765,1
1.591704309771287,1.6758394775811438,0
1.7457646311040118,-1.4348723188042083,1
0.6600244444447837,-1.2780321935771717,1
-0.8468746690149166,-1.6727042077175323,1
-1.5906110326393652,1.0390589166465984,1
-0.5632199928675399,-0.9953820271944478,1
1.026201022243234,-1.2704047289470901,1
1.1584938083379963,-0.6113914858009657,0
-1.3933569507832524,-1.0054359224902638,0
1.4327495532854824,1.4855996042821185,0
0.4208812814013263,-1.069477548944633,0
-1.0000278692832245,-0.6271723555333422,1
-0.09876963688323294,1.399930430664534,1
1.46755714233191,-0.6711820464834437,0
-0.7111881768626528,-0.7297408399485689,0
-0.7574194175317593,1.410934542919435,0
0.26465419021844616,-0.6664494616730601,1
-0.4754181101139531,1.0832667227106265,0
-1.564209079118205,-0.802435042962029,0
0.981857097917239,1.367834433761768,1
0.31588920492612593,-1.2101198659140544,0
-0.7273756094533596,-0.4391135867066322,0
0.882828247441018,0.6125298395739766,1
1.5205453185791915,-1.0867709593356938,1
-1.0044164630927812,1.269907411483435,1
-0.30759343726477706,-1.2167630388699142,1
1.7655326703219982,-0.7864834024132069,1
-1.8451101894174629,-0.31063567154406607,1
-1.0695310105467402,-1.4311562991967044,1
0.37546880338884403,-0.06942891316104534,1
-0.7178550973571427,1.765422028393562,0
1.254940902247059,0.0441143978972831,0
0.9484191932552399,0.6055245047597384,0
